"CASEID_NEW","PPGENDER","RESPONDENT_RACE","PPAGE","RESPONDENT_YRSED","HHINC","PPPARTYID3","GLBSTATUS","SAME_SEX_COUPLE","PARTNER_RACE","AGE_DIFFERENCE","PARTNER_YRSED","Q23","Q12","HOW_LONG_RELATIONSHIP","PARENTAL_APPROVAL","RELATIONSHIP_QUALITY"
4353411,"(1) male","(1) NH white",41,16,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",5,12,"(1) i earned more","(3) independent",18,NA,"(5) excellent"
4354641,"(2) female","(6) Hispanic",64,12,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,12,"(2) we earned about the same amount","(2) democrat",48,NA,"(5) excellent"
4355611,"(1) male","(1) NH white",61,13,67250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,13,"(1) i earned more","(5) no preference",39,"(1) approve","(5) excellent"
4356205,"(1) male","(1) NH white",20,12,22250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",3,11,"(1) i earned more",NA,0.15000000596,"(1) approve","(4) good"
4358431,"(2) female","(1) NH white",43,14,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,14,"(3) partner earned more","(1) republican",27,"(1) approve","(5) excellent"
4359391,"(1) male","(1) NH white",39,12,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,13,"(1) i earned more","(3) independent",23,"(1) approve","(5) excellent"
4360494,"(2) female","(2) NH black",49,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",4,12,"(3) partner earned more","(2) democrat",16,"(0) don't approve or don't know","(1) very poor"
4361581,"(2) female","(1) NH white",58,12,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,14,"(3) partner earned more","(1) republican",40,NA,"(5) excellent"
4362533,"(1) male","(1) NH white",53,13,55000,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",6,12,"(1) i earned more","(5) no preference",6,"(0) don't approve or don't know","(5) excellent"
4364852,"(1) male","(1) NH white",85,12,17250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",6,12,"(3) partner earned more","(1) republican",4,NA,"(5) excellent"
4365483,"(1) male","(1) NH white",48,17,67250,"(3) democrat","(0) not glb","(0) different sex couple","(5) NH Other",18,14,"(2) we earned about the same amount","(2) democrat",7,"(0) don't approve or don't know","(4) good"
4366752,"(2) female","(1) NH white",75,12,17250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",7,10,"(3) partner earned more","(2) democrat",58,NA,"(5) excellent"
4367541,"(1) male","(1) NH white",54,17,137250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(2) we earned about the same amount","(3) independent",36,NA,"(5) excellent"
4368281,"(2) female","(1) NH white",28,17,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,16,"(3) partner earned more","(2) democrat",6,"(1) approve","(5) excellent"
4370581,"(1) male","(1) NH white",58,13,67250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,12,"(3) partner earned more","(1) republican",40,"(1) approve","(5) excellent"
4371446,"(2) female","(1) NH white",44,13,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",2,13,"(1) i earned more","(3) independent",9,"(0) don't approve or don't know","(4) good"
4372371,"(1) male","(5) NH Other",37,17,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,17,"(3) partner earned more","(2) democrat",18,"(1) approve","(4) good"
4377571,"(2) female","(1) NH white",57,12,22250,"(3) democrat","(0) not glb","(0) different sex couple","(3) NH Amer Indian",14,7.5,"(3) partner earned more","(2) democrat",39,"(1) approve","(4) good"
4378411,"(1) male","(1) NH white",41,16,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,16,"(1) i earned more","(1) republican",19,"(1) approve","(5) excellent"
4379691,"(2) female","(1) NH white",69,12,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,12,"(3) partner earned more","(2) democrat",NA,NA,"(5) excellent"
4380441,"(1) male","(1) NH white",44,13,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",3,13,"(1) i earned more","(1) republican",24,"(1) approve","(5) excellent"
4381301,"(2) female","(1) NH white",30,16,45000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",11,16,"(3) partner earned more","(3) independent",12,"(0) don't approve or don't know","(5) excellent"
4382215,"(2) female","(1) NH white",21,13,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,13,"(2) we earned about the same amount","(2) democrat",1.5,"(1) approve","(5) excellent"
4384351,"(2) female","(1) NH white",35,16,67250,"(1) republican","(0) not glb","(0) different sex couple","(5) NH Other",3,13,"(1) i earned more","(5) no preference",8,"(1) approve","(5) excellent"
4386461,"(1) male","(6) Hispanic",46,7.5,92250,"(1) republican","(0) not glb","(0) different sex couple","(6) Hispanic",4,20,"(1) i earned more","(5) no preference",25,"(0) don't approve or don't know","(4) good"
4387521,"(1) male","(1) NH white",52,13,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",3,13,"(1) i earned more","(2) democrat",25,NA,"(5) excellent"
4388561,"(2) female","(1) NH white",56,13,2e+05,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,17,"(3) partner earned more","(1) republican",33,NA,"(5) excellent"
4390521,"(1) male","(1) NH white",52,12,112250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(2) we earned about the same amount","(5) no preference",5,NA,"(4) good"
4393942,"(1) male","(1) NH white",94,12,22250,"(2) other","(0) not glb","(0) different sex couple","(1) NH white",13,12,"(1) i earned more","(3) independent",66,NA,"(5) excellent"
4394621,"(1) male","(1) NH white",62,12,80000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,12,"(1) i earned more","(1) republican",47,NA,"(5) excellent"
4395551,"(1) male","(1) NH white",55,17,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",13,16,"(1) i earned more","(1) republican",19,NA,"(5) excellent"
4398711,"(1) male","(1) NH white",71,12,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,12,"(1) i earned more","(1) republican",52,NA,"(4) good"
4399291,"(2) female","(6) Hispanic",29,13,45000,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",2,13,"(3) partner earned more","(2) democrat",10,"(1) approve","(5) excellent"
4401631,"(1) male","(1) NH white",63,12,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(1) i earned more","(1) republican",21,NA,"(3) fair"
4402581,"(2) female","(1) NH white",58,17,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",3,17,"(3) partner earned more","(1) republican",42,"(1) approve","(5) excellent"
4403543,"(1) male","(1) NH white",54,10,22250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",8,12,"(1) i earned more","(2) democrat",6,"(1) approve","(4) good"
4405615,"(1) male","(1) NH white",61,12,37250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",6,12,"(2) we earned about the same amount","(1) republican",2.5,NA,"(4) good"
4406731,"(1) male","(1) NH white",73,20,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",12,16,"(3) partner earned more","(2) democrat",42,NA,"(5) excellent"
4408851,"(2) female","(1) NH white",85,12,32250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",32,12,"(1) i earned more","(2) democrat",25,NA,"(5) excellent"
4409781,"(1) male","(1) NH white",78,11,32250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",3,12,"(2) we earned about the same amount","(1) republican",58,NA,"(5) excellent"
4411536,"(2) female","(1) NH white",53,20,2e+05,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",2,17,"(2) we earned about the same amount","(2) democrat",24,"(0) don't approve or don't know","(5) excellent"
4412621,"(1) male","(1) NH white",62,17,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(2) we earned about the same amount","(2) democrat",41,"(1) approve","(5) excellent"
4413493,"(1) male","(1) NH white",49,16,67250,"(1) republican","(0) not glb","(0) different sex couple",NA,1,12,NA,"(3) independent",0.05000000075,"(0) don't approve or don't know","(4) good"
4414276,"(2) female","(6) Hispanic",27,12,27250,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",3,5.5,"(3) partner earned more","(5) no preference",12,"(1) approve","(4) good"
4415551,"(2) female","(1) NH white",55,12,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(3) partner earned more","(1) republican",35,NA,"(4) good"
4418316,"(2) female","(2) NH black",31,12,17250,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",3,14,"(3) partner earned more","(2) democrat",15,"(1) approve","(4) good"
4420303,"(2) female","(6) Hispanic",30,12,8750,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",6,13,"(2) we earned about the same amount","(4) another party, please specify",1.5,"(1) approve","(5) excellent"
4423471,"(1) male","(1) NH white",47,16,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",5,13,"(1) i earned more","(2) democrat",13,"(1) approve","(5) excellent"
4425361,"(1) male","(1) NH white",36,12,6250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(3) partner earned more","(2) democrat",12,"(1) approve","(5) excellent"
4426401,"(2) female","(1) NH white",40,16,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(3) partner earned more","(3) independent",21,"(1) approve","(5) excellent"
4427246,"(2) female","(1) NH white",24,12,137250,"(2) other","(0) not glb","(0) different sex couple","(2) NH black",2,12,"(3) partner earned more","(5) no preference",6,"(0) don't approve or don't know","(3) fair"
4431503,"(1) male","(1) NH white",50,16,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,17,"(1) i earned more","(2) democrat",4,"(1) approve","(5) excellent"
4432576,"(2) female","(3) NH Amer Indian",57,14,13750,"(3) democrat","(0) not glb","(1) same-sex couple","(1) NH white",17,16,"(1) i earned more","(3) independent",20,"(0) don't approve or don't know","(2) poor"
4433411,"(2) female","(1) NH white",41,12,45000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",11,13,"(2) we earned about the same amount","(5) no preference",0.15000000596,"(0) don't approve or don't know","(3) fair"
4434531,"(2) female","(1) NH white",53,13,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",3,12,"(1) i earned more","(3) independent",18,"(1) approve","(3) fair"
4435215,"(2) female","(1) NH white",21,13,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(2) we earned about the same amount","(1) republican",4,"(1) approve","(5) excellent"
4436663,"(2) female","(2) NH black",66,20,11250,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",12,16,"(3) partner earned more","(3) independent",12,NA,"(5) excellent"
4438365,"(2) female","(2) NH black",36,12,8750,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",2,12,"(3) partner earned more","(5) no preference",5,"(1) approve","(5) excellent"
4441245,"(2) female","(1) NH white",24,12,22250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,14,"(1) i earned more","(3) independent",1.5,"(0) don't approve or don't know","(5) excellent"
4442531,"(2) female","(1) NH white",53,17,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",5,16,"(3) partner earned more","(2) democrat",27,NA,"(5) excellent"
4443431,"(2) female","(1) NH white",43,13,22250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,12,"(1) i earned more","(1) republican",26,"(1) approve","(5) excellent"
4444421,"(2) female","(1) NH white",42,13,92250,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",3,13,"(3) partner earned more","(5) no preference",0.44999998808,"(1) approve","(4) good"
4445475,"(2) female","(4) NH Asian Pac Islander",47,16,112250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(3) partner earned more","(2) democrat",7,"(1) approve","(4) good"
4446591,"(1) male","(6) Hispanic",59,13,45000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,12,"(3) partner earned more","(2) democrat",17,NA,"(4) good"
4448661,"(2) female","(1) NH white",66,13,17250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,13,"(3) partner earned more","(1) republican",41,NA,"(5) excellent"
4450326,"(1) male","(2) NH black",32,12,2500,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",2,12,"(3) partner earned more","(5) no preference",11,"(1) approve","(4) good"
4451663,"(1) male","(2) NH black",66,13,45000,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",14,12,"(1) i earned more","(2) democrat",1.5,"(1) approve","(4) good"
4452631,"(2) female","(1) NH white",63,7.5,22250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",13,12,"(2) we earned about the same amount","(2) democrat",38,NA,"(5) excellent"
4454501,"(1) male","(1) NH white",50,12,80000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",5,12,"(1) i earned more","(3) independent",23,"(1) approve","(5) excellent"
4455231,"(2) female","(1) NH white",23,13,32250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(3) partner earned more","(5) no preference",4,"(1) approve","(5) excellent"
4458611,"(2) female","(1) NH white",61,12,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",10,12,"(1) i earned more","(5) no preference",45,NA,"(5) excellent"
4459513,"(1) male","(6) Hispanic",51,14,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",3,16,"(1) i earned more","(1) republican",0.44999998808,NA,"(3) fair"
4461626,"(1) male","(1) NH white",62,13,137250,"(3) democrat","(1) glb","(1) same-sex couple","(6) Hispanic",13,14,"(1) i earned more","(2) democrat",11,NA,"(5) excellent"
4463541,"(2) female","(1) NH white",54,16,2e+05,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,17,"(3) partner earned more","(1) republican",33,"(1) approve","(5) excellent"
4464341,"(2) female","(5) NH Other",34,12,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,12,"(3) partner earned more","(5) no preference",18,"(1) approve","(4) good"
4466314,"(1) male","(1) NH white",31,16,45000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",7,16,"(3) partner earned more","(2) democrat",0.75,"(1) approve","(5) excellent"
4467381,"(2) female","(1) NH white",38,12,80000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,12,"(3) partner earned more","(2) democrat",20,"(1) approve","(4) good"
4468731,"(1) male","(2) NH black",73,13,92250,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",4,16,"(2) we earned about the same amount","(2) democrat",17,NA,"(5) excellent"
4469225,"(1) male","(1) NH white",22,13,37250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,13,"(2) we earned about the same amount","(2) democrat",0.15000000596,"(0) don't approve or don't know","(3) fair"
4470571,"(1) male","(1) NH white",57,12,37250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",9,13,"(1) i earned more","(3) independent",26,NA,"(5) excellent"
